16 27 1
  0 5 + 0

16 28 2
  0 0 + 0
  1.512 4 + 1
    1.512 1 0

16 29 1
  0 5 + 0

16 30 31
  0 0 + 0
  2.2106 4 + 1
    2.2106 1 0
  3.4026 4 + 2
    1.192 0.8 1
    3.4026 0.2 0
  3.6675 0 - 1
    1.4569 1 1
  3.676 2 + 2
    1.4654 0.4012 1
    3.676 0.5988 0
  4.704 6 + 1
    1.028 1 4
  4.814 4 + 2
    2.6034 0.5 1
    4.814 0.5 0
  5.136 6 + 1
    2.9254 1 1
  5.168 8 + 2
    1.7654 0.5 2
    2.9574 0.5 1
  5.2174 0 + 2
    3.0068 0.5 1
    5.2174 0.5 0
  5.318 6 - 2
    1.9154 0.5 2
    3.1074 0.5 1
  5.389 4 + 2
    3.1784 0.5 1
    5.389 0.5 0
  5.843 2 - 2
    3.6324 0.5 1
    5.843 0.5 0
  5.945 2 - 2
    3.7344 0.5 1
    5.945 0.5 0
  6.071 2 - 2
    3.8604 0.5 1
    6.071 0.5 0
  6.202 10 - 2
    0.884 0.5 10
    1.034 0.5 8
  6.2801 8 - 2
    1.1441 0.5 7
    1.5761 0.5 5
  6.341 4 - 2
    2.665 0.5 4
    2.6735 0.5 3
  6.532 2 - 2
    4.3214 0.5 1
    6.532 0.5 0
  6.643 6 - 2
    3.2404 0.5 2
    4.4324 0.5 1
  6.766 4 + 2
    4.5554 0.5 1
    6.766 0.5 0
  6.855 2 - 2
    4.6444 0.5 1
    6.855 0.5 0
  6.927 12 + 2
    0.725001 0.5 15
    1.759 0.5 8
  7.074 4 - 2
    3.398 0.5 4
    3.4065 0.5 3
  7.123 2 + 2
    3.447 0.5 4
    3.4555 0.5 3
  7.295 6 - 2
    3.8924 0.5 2
    5.0844 0.5 1
  7.352 8 + 2
    3.9494 0.5 2
    5.1414 0.5 1
  7.485 4 - 2
    3.809 0.5 4
    3.8175 0.5 3
  7.598 2 + 2
    3.922 0.5 4
    3.9305 0.5 3
  7.693 0 - 2
    4.017 0.5 4
    4.0255 0.5 3
  7.924 6 + 2
    3.22 0.5 5
    4.248 0.5 4

16 31 59
  0 1 + 0
  1.2489 3 + 1
    1.2489 1 0
  2.2356 5 + 1
    2.2356 1 0
  3.079 1 + 1
    3.079 1 0
  3.2855 3 + 2
    1.0499 0.2481 2
    2.0366 0.7519 1
  3.3511 3 + 1
    2.1022 1 1
  3.437 3 + 2
    2.1881 0.5405 1
    3.437 0.4595 0
  4.08 3 + 2
    0.7945 0.5 4
    2.8311 0.5 1
  4.204 3 + 2
    0.9185 0.5 4
    2.9551 0.5 1
  4.452 5 - 2
    1.1665 0.5 4
    3.2031 0.5 1
  4.525 3 + 2
    1.2395 0.5 4
    3.2761 0.5 1
  4.58 3 + 2
    1.2945 0.5 4
    3.3311 0.5 1
  4.718 3 + 2
    1.4325 0.5 4
    3.4691 0.5 1
  4.866 7 - 1
    2.6304 1 2
  4.969 1 - 2
    1.6835 0.5 4
    3.7201 0.5 1
  5.022 5 - 2
    1.7365 0.5 4
    3.7731 0.5 1
  5.151 1 + 2
    2.9154 0.5 2
    5.151 0.5 0
