75 159 1
  0 11 - 0

75 160 1
  0 4 - 0

75 161 2
  0 1 + 0
  0.1238 11 - 1
    0.1238 1 0

75 162 2
  0 4 - 0
  0.173 18 + 1
    0.173 1 0

75 163 2
  0 1 + 0
  0.115 11 - 1
    0.115 1 0

75 164 1
  0 6 + 0

75 165 2
  0 1 + 0
  0.048 11 - 1
    0.048 1 0

75 166 1
  0 4 + 0

75 167 3
  0 9 - 0
  0.092 11 - 1
    0.092 1 0
  0.1 5 - 1
    0.1 1 0

75 168 5
  0 14 + 0
  0.0897 0 + 1
    0.0897 1 0
  0.1621 16 + 1
    0.1621 1 0
  0.226 6 + 1
    0.1363 1 1
  0.3492 6 + 1
    0.1232 1 3

75 169 35
  0 9 - 0
  0.1 3 + 1
    0.1 1 0
  0.13624 11 - 1
    0.13624 1 0
  0.3826 13 - 2
    0.24636 0.912091 2
    0.3826 0.087909 0
  0.6226 15 - 2
    0.24 0.6094 3
    0.48636 0.3906 2
  0.94 17 - 2
    0.3174 0.6352 4
    0.5574 0.3648 3
  1.2187 19 - 2
    0.2787 0.4161 5
    0.5961 0.5839 4
  1.3431 15 + 2
    0.4031 0.5 5
    0.7205 0.5 4
  1.4313 15 - 1
    0.0882 1 7
  1.584 21 - 2
    0.3653 0.5196 6
    0.644 0.4804 5
  1.6237 19 - 3
    0.1924 0.5601 8
    0.2806 0.2447 7
    0.405 0.1952 6
  1.7997 21 + 2
    0.176 0.7846 10
    0.3684 0.2154 8
  1.8156 5 + 1
    0.1919 1 10
  1.8823 23 - 2
    0.2983 0.356 9
    0.6636 0.644 6
  1.9226 23 + 1
    0.1229 1 11
  2.0781 25 + 1
    0.1555 1 14
  2.258 25 - 2
    0.3757 0.4783 13
    0.674 0.5217 9
  2.2739 27 + 2
    0.1958 0.8747 15
    0.3513 0.1253 14
  2.4869 27 - 2
    0.2289 0.5508 16
    0.6046 0.4492 13
  2.5128 29 + 2
    0.2389 0.8383 17
    0.4347 0.1617 15
  2.6029 29 - 2
    0.116 0.932209 18
    0.3449 0.067791 16
  2.7439 31 - 2
    0.141 0.962581 20
    0.257 0.037419 18
  2.7863 31 + 2
    0.2735 0.7852 19
    0.5124 0.2148 17
  2.9241 33 - 2
    0.1802 0.950452 21
    0.3212 0.049548 20
  3.0813 33 + 2
    0.295 0.7687 22
    0.5685 0.2313 19
  3.1416 35 - 2
    0.2175 0.8211 23
    0.3977 0.1789 21
  3.3967 37 - 2
    0.2551 0.8424 25
    0.4726 0.1576 23
  3.4087 35 + 2
    0.3274 0.7383 24
    0.6224 0.2617 22
  3.6873 39 - 2
    0.2906 0.7652 26
    0.5457 0.2348 25
  3.723 37 + 2
    0.3143 0.6685 27
    0.6417 0.3315 24
  4.006 41 - 2
    0.3187 0.7721 28
    0.6093 0.2279 26
  4.0504 39 + 2
    0.3274 0.1453 29
    0.6417 0.8547 27
  4.3374 7 + 1
    0.287 1 31
  4.3566 43 - 2
    0.3506 0.6959 30
    0.6693 0.3041 28
  4.7279 45 - 2
    0.3713 0.5 33
    0.7219 0.5 30

75 170 6
  0 10 + 0
  0.02013 12 - 1
    0.02013 1 0
  0.0313 8 + 1
    0.0313 1 0
  0.21032 14 + 2
    0.19019 0.1909 1
    0.21032 0.8091 0
  0.2247 6 + 2
    0.1934 0.6249 2
    0.2247 0.3751 0
  0.3701 4 + 1
    0.15978 1 3

75 171 96
  0 9 - 0
  0.15734 11 - 1
    0.15734 1 0
  0.1898 5 - 1
    0.1898 1 0
  0.2318 5 + 1
    0.2318 1 0
  0.2855 9 - 1
    0.0957 1 2
  0.38118 13 - 2
    0.22384 0.902482 1
    0.38118 0.097518 0
  0.3822 7 + 1
    0.1504 1 3
  0.5148 13 - 1
    0.2293 1 4
  0.53485 3 - 1
    0.34505 1 2
  0.5539 9 + 2
    0.1717 0.8357 6
    0.3221 0.1643 3
  0.5766 3 + 2
    0.1944 0.5 6
    0.3868 0.5 2
  0.61473 15 - 2
    0.23355 0.7548 5
    0.45739 0.2452 1
  0.7585 11 + 2
    0.2046 0.7051 9
    0.3763 0.2949 6
  0.8505 7 + 1
    0.2739 1 10
  0.8698 17 - 1
    0.355 1 7
  0.89464 17 - 2
    0.27991 0.6338 11
    0.51346 0.3662 5
  0.9281 7 - 1
    0.7383 1 2
  0.9614 13 + 2
    0.2029 0.5735 12
    0.4075 0.4265 9
  1.16295 19 - 2
    0.26831 0.5815 15
    0.54822 0.4185 11
  1.1864 15 + 2
    0.225 0.4904 17
    0.4279 0.5096 12
  1.2281 11 + 1
    0.3776 1 13
  1.3272 21 - 1
    0.4574 1 14
  1.3939 17 + 2
    0.2075 0.4272 19
    0.4325 0.5728 17
  1.4246 17 + 3
    0.2382 0.3537 19
    0.4632 0.5404 17
    0.5548 0.1059 14
  1.4749 21 - 2
    0.31195 0.5049 18
    0.58026 0.4951 15
  1.6241 5 + 2
    0.1995 0.5 23
    0.396 0.5 20
  1.6321 19 + 2
    0.2382 0.3124 22
    0.4457 0.6876 19
  1.734 21 + 3
    0.3094 0.4638 23
    0.3401 0.419 22
    0.4068 0.1172 21
  1.7588 23 - 2
    0.2839 0.4438 24
    0.59585 0.5562 18
  1.8629 25 - 1
    0.5357 1 21
  1.8654 21 + 2
    0.2333 0.4357 26
    0.4715 0.5643 22
  2.0235 3 + 2
    0.2895 0.5 27
    0.3994 0.5 25
  2.0729 25 - 2
    0.3141 0.4563 28
    0.598 0.5437 24
  2.1052 23 + 2
    0.2398 0.2285 30
    0.4731 0.7715 26
  2.1064 23 + 2
